Date,Price,Vol.
2007-12-10,1125.75,89930
2007-12-11,1135.50,94580
2007-12-12,1151.50,109500
2007-12-13,1146.00,118120
2007-12-14,1157.00,85780
2007-12-17,1156.75,76410
2007-12-18,1149.75,76250
2007-12-19,1159.00,57900
2007-12-20,1160.75,68110
2007-12-21,1177.50,60270
2007-12-24,1181.00,16250
2007-12-26,1220.75,31930
2007-12-27,1212.50,45870
2007-12-28,1207.75,48420
2007-12-31,1199.00,29810
2008-01-02,1232.50,26430
2008-01-03,1251.50,16420
2008-01-04,1249.00,16390
2008-01-07,1236.00,10810
2008-01-08,1256.50,7760
2008-01-09,1249.00,5580
2008-01-10,1244.00,2390
2008-01-11,1286.00,1180
2008-01-14,1297.00,400
2008-01-15,1301.50,14290
2008-01-16,1277.00,17980
2008-01-17,1271.00,14180
2008-01-18,1264.00,116000
2008-01-22,1239.50,128970
2008-01-23,1189.50,129440
2008-01-24,1230.50,91700
2008-01-25,1243.00,91070
2008-01-28,1253.75,89060
2008-01-29,1266.75,85910
2008-01-30,1275.75,85040
2008-01-31,1274.50,90720
2008-02-01,1287.25,95170
2008-02-04,1326.00,114080
2008-02-05,1323.00,106060
2008-02-06,1318.50,173670
2008-02-07,1331.50,142040
2008-02-08,1339.00,158180
2008-02-11,1326.00,103200
2008-02-12,1321.00,121010
2008-02-13,1328.50,99410
2008-02-14,1368.00,146210
2008-02-15,1373.75,88960
2008-02-19,1398.50,98910
2008-02-20,1397.75,74420
2008-02-21,1405.75,69720
2008-02-22,1420.00,46960
2008-02-25,1452.00,60200
2008-02-26,1466.75,53470
2008-02-27,1459.00,46900
2008-02-28,1498.50,73380
2008-02-29,1522.00,59560
2008-03-03,1544.50,38940
2008-03-04,1494.00,37250
2008-03-05,1490.50,20110
2008-03-06,1443.00,14060
2008-03-07,1341.00,12020
2008-03-10,1388.00,13800
2008-03-11,1392.50,4630
2008-03-12,1379.00,2820
2008-03-13,1387.00,1540
2008-03-14,1340.00,
2008-03-17,1302.75,63840
2008-03-18,1307.00,237010
2008-03-19,1257.00,95400
2008-03-20,1207.00,150670
2008-03-24,1257.00,139710
2008-03-25,1307.00,67160
2008-03-26,1352.00,199460
2008-03-27,1327.25,128640
2008-03-28,1267.25,132970
2008-03-31,1197.25,96400
2008-04-01,1211.00,304680
2008-04-02,1243.00,100040
2008-04-03,1257.00,74230
2008-04-04,1277.00,58680
2008-04-07,1255.00,84570
2008-04-08,1251.50,90170
2008-04-09,1313.00,105420
2008-04-10,1356.00,130340
2008-04-11,1332.50,88490
2008-04-14,1372.50,89560
2008-04-15,1380.00,69360
2008-04-16,1344.75,85170
2008-04-17,1350.50,45880
2008-04-18,1361.50,32390
2008-04-21,1315.50,41280
2008-04-22,1374.75,39080
2008-04-23,1372.00,43310
2008-04-24,1348.75,46730
2008-04-25,1325.75,33310
2008-04-28,1283.50,52010
2008-04-29,1279.50,31250
2008-04-30,1301.75,19870
2008-05-01,1258.75,9690
2008-05-02,1292.50,6620
2008-05-05,1273.00,8740
2008-05-06,1264.50,3860
2008-05-07,1297.25,1490
2008-05-08,1298.25,1200
2008-05-09,1349.50,1660
2008-05-12,1335.00,1400
2008-05-13,1374.50,900
2008-05-14,1371.00,100
2008-05-15,1347.50,85110
2008-05-16,1378.00,72720
2008-05-19,1333.00,65870
2008-05-20,1331.50,20
2008-05-21,1349.00,67740
2008-05-22,1324.75,79460
2008-05-23,1368.00,70520
2008-05-27,1347.75,66700
2008-05-28,1372.75,77930
2008-05-29,1322.75,105440
2008-05-30,1363.50,85600
2008-06-02,1365.50,71220
2008-06-03,1359.50,83710
2008-06-04,1389.00,76840
2008-06-05,1452.00,140790
2008-06-06,1457.50,111280
2008-06-09,1452.00,114140
2008-06-10,1446.50,108040
2008-06-11,1516.50,91300
2008-06-12,1536.50,122790
2008-06-13,1560.00,106150
2008-06-16,1534.00,106190
2008-06-17,1558.00,75160
2008-06-18,1556.00,58590
2008-06-19,1545.50,71560
2008-06-20,1532.50,69230
2008-06-23,1515.00,66700
2008-06-24,1501.00,54940
2008-06-25,1537.50,51260
2008-06-26,1574.25,55880
2008-06-27,1581.50,42290
2008-06-30,1605.00,19850
2008-07-01,1628.00,12670
2008-07-02,1645.75,9580
2008-07-03,1658.00,4970
2008-07-07,1589.00,8800
2008-07-08,1561.00,3780
2008-07-09,1578.00,2670
2008-07-10,1609.50,2290
2008-07-11,1630.50,1920
2008-07-14,1595.00,480
2008-07-15,1542.00,46920
2008-07-16,1573.00,29730
2008-07-17,1521.00,39210
2008-07-18,1470.00,30580
2008-07-21,1409.50,54050
2008-07-22,1416.75,32110
2008-07-23,1394.25,25010
2008-07-24,1385.00,23780
2008-07-25,1398.75,25020
2008-07-28,1400.25,32180
2008-07-29,1384.25,35190
2008-07-30,1394.00,29360
2008-07-31,1395.75,10490
2008-08-01,1357.75,5140
2008-08-04,1287.00,5670
2008-08-05,1262.50,3590
2008-08-06,1220.50,2180
2008-08-07,1243.00,1470
2008-08-08,1199.00,1720
2008-08-11,1215.00,790
2008-08-12,1220.00,450
2008-08-13,1270.00,530
2008-08-14,1245.50,180
2008-08-15,1211.50,7160
2008-08-18,1279.00,9700
2008-08-19,1267.00,9680
2008-08-20,1293.75,11780
2008-08-21,1341.00,10200
2008-08-22,1321.00,8920
2008-08-25,1339.25,12720
2008-08-26,1337.50,9000
2008-08-27,1348.00,16170
2008-08-28,1332.50,12910
2008-08-29,1332.00,4360
2008-09-02,1301.50,2260
2008-09-03,1251.00,3270
2008-09-04,1234.00,1640
2008-09-05,1180.00,790
2008-09-08,1194.50,730
2008-09-09,1209.00,630
2008-09-10,1181.50,1140
2008-09-11,1216.00,1500
2008-09-12,1490.00,260
2008-09-15,1179.00,105660
2008-09-16,1124.00,124150
2008-09-17,1139.00,122600
2008-09-18,1116.00,105470
2008-09-19,1143.50,77280
2008-09-22,1205.00,103410
2008-09-23,1187.00,90000
2008-09-24,1187.00,76200
2008-09-25,1183.00,81560
2008-09-26,1164.00,67980
2008-09-29,1094.00,63270
2008-09-30,1045.00,121730
2008-10-01,1053.00,94770
2008-10-02,1004.00,113620
2008-10-03,992.00,96340
2008-10-06,922.00,89750
2008-10-07,926.00,116320
2008-10-08,964.00,124070
2008-10-09,980.00,95190
2008-10-10,910.00,48650
2008-10-13,928.00,103550
2008-10-14,896.00,101990
2008-10-15,858.00,108310
2008-10-16,867.00,113000
2008-10-17,894.00,99560
2008-10-20,929.00,101120
2008-10-21,908.00,115610
2008-10-22,859.00,88130
2008-10-23,884.50,87250
2008-10-24,863.75,97710
2008-10-27,893.00,87820
2008-10-28,878.75,125690
2008-10-29,937.25,78880
2008-10-30,934.00,49760
2008-10-31,925.25,25730
2008-11-03,928.25,21910
2008-11-04,949.50,16590
2008-11-05,894.75,11010
2008-11-06,899.50,11440
2008-11-07,911.75,7210
2008-11-10,940.00,6430
2008-11-11,908.00,3960
2008-11-12,885.25,2700
2008-11-13,887.00,2540
2008-11-14,878.00,
2008-11-17,906.50,72160
2008-11-18,902.00,61870
2008-11-19,897.00,66840
2008-11-20,856.00,96330
2008-11-21,840.00,72240
2008-11-24,884.00,76790
2008-11-25,883.00,65720
2008-11-26,886.00,49040
2008-11-28,883.00,26900
2008-12-01,846.00,61170
2008-12-02,827.00,86320
2008-12-03,830.00,80600
2008-12-04,811.00,82290
2008-12-05,783.50,101360
2008-12-08,820.50,84410
2008-12-09,813.00,84380
2008-12-10,829.50,87260
2008-12-11,856.50,90420
2008-12-12,854.00,96270
2008-12-15,846.00,81490
2008-12-16,858.50,68580
2008-12-17,864.00,90610
2008-12-18,869.50,44100
2008-12-19,868.25,35410
2008-12-22,886.50,47930
2008-12-23,901.00,42300
2008-12-24,915.75,19890
2008-12-26,951.75,21280
2008-12-29,938.50,42330
2008-12-30,945.75,35210
2008-12-31,972.25,16410
2009-01-02,970.00,14290
2009-01-05,983.75,14200
2009-01-06,1014.25,11090
2009-01-07,990.00,5700
2009-01-08,989.00,5370
2009-01-09,1037.50,2000
2009-01-12,954.00,1750
2009-01-13,969.50,1240
2009-01-14,978.00,220
2009-01-15,994.50,132540
2009-01-16,1020.00,85830
2009-01-20,992.00,101810
2009-01-21,1020.50,82810
2009-01-22,1012.00,91250
2009-01-23,1009.00,118140
2009-01-26,1009.00,96780
2009-01-27,976.00,81610
2009-01-28,982.50,72550
2009-01-29,970.50,56910
2009-01-30,980.00,65330
2009-02-02,959.50,78750
2009-02-03,946.00,91190
2009-02-04,949.50,92250
2009-02-05,980.00,80860
2009-02-06,1001.00,96650
2009-02-09,1002.00,82870
2009-02-10,994.00,84860
2009-02-11,978.00,86830
2009-02-12,968.50,81830
2009-02-13,955.50,66630
2009-02-17,903.00,92800
2009-02-18,887.50,90030
2009-02-19,884.50,79620
2009-02-20,862.50,87840
2009-02-23,872.75,73770
2009-02-24,881.00,39760
2009-02-25,878.00,41560
2009-02-26,869.25,36880
2009-02-27,874.50,12580
2009-03-02,848.50,5950
2009-03-03,863.00,5500
2009-03-04,875.50,3110
2009-03-05,862.50,2420
2009-03-06,879.00,1770
2009-03-09,881.00,830
2009-03-10,889.00,710
2009-03-11,875.00,440
2009-03-12,899.00,610
2009-03-13,882.50,
2009-03-16,911.00,95910
2009-03-17,913.00,74040
2009-03-18,915.00,53270
2009-03-19,940.50,91580
2009-03-20,952.00,69010
2009-03-23,955.50,76480
2009-03-24,967.00,69180
2009-03-25,951.00,86830
2009-03-26,944.00,66470
2009-03-27,917.00,79940
2009-03-30,904.50,70960
2009-03-31,952.00,103110
2009-04-01,952.00,65780
2009-04-02,977.00,91790
2009-04-03,995.50,70330
2009-04-06,994.00,83140
2009-04-07,989.50,97970
2009-04-08,1006.00,102120
2009-04-09,1007.00,97820
2009-04-13,1021.50,71500
2009-04-14,1036.00,109680
2009-04-15,1035.00,85470
2009-04-16,1058.50,100640
2009-04-17,1051.00,111190
2009-04-20,1018.50,72950
2009-04-21,1038.00,71970
2009-04-22,1046.00,40030
2009-04-23,1037.75,43150
2009-04-24,1040.25,27120
2009-04-27,1004.75,38500
2009-04-28,989.50,33780
2009-04-29,1034.00,34160
2009-04-30,1070.00,23120
2009-05-01,1102.00,5240
2009-05-04,1115.25,3330
2009-05-05,1116.00,2640
2009-05-06,1135.00,2110
2009-05-07,1119.00,1810
2009-05-08,1134.00,2010
2009-05-11,1130.00,1860
2009-05-12,1137.50,790
2009-05-13,1150.00,650
2009-05-14,1166.00,450
2009-05-15,1130.50,80100
2009-05-18,1146.50,70540
2009-05-19,1162.00,84940
2009-05-20,1169.00,101890
2009-05-21,1175.00,77540
2009-05-22,1166.00,67140
2009-05-26,1185.50,83020
2009-05-27,1187.00,94010
2009-05-28,1179.00,77910
2009-05-29,1184.00,72110
2009-06-01,1218.50,97970
2009-06-02,1209.00,71040
2009-06-03,1182.00,84920
2009-06-04,1230.00,92740
2009-06-05,1225.50,83370
2009-06-08,1232.50,87740
2009-06-09,1243.50,90920
2009-06-10,1246.00,99290
2009-06-11,1267.00,114540
2009-06-12,1245.50,82870
2009-06-15,1197.00,78280
2009-06-16,1201.25,71110
2009-06-17,1206.25,72150
2009-06-18,1213.75,57250
2009-06-19,1179.00,67110
2009-06-22,1151.50,65480
2009-06-23,1179.00,41210
2009-06-24,1185.00,42580
2009-06-25,1196.00,49310
2009-06-26,1201.00,49300
2009-06-29,1215.00,46950
2009-06-30,1226.25,20910
2009-07-01,1258.50,10160
2009-07-02,1243.00,4080
2009-07-06,1200.00,2380
2009-07-07,1133.50,4200
2009-07-08,1084.00,2530
2009-07-09,1110.50,1150
2009-07-10,1128.25,1300
2009-07-13,1091.50,820
2009-07-14,1074.00,260
2009-07-15,1020.50,28440
2009-07-16,976.00,38110
2009-07-17,1009.50,20110
2009-07-20,1033.00,16790
2009-07-21,1014.50,23010
2009-07-22,1018.50,13180
2009-07-23,1023.50,17870
2009-07-24,1021.00,16160
2009-07-27,1021.25,16760
2009-07-28,1054.50,21470
2009-07-29,1057.50,21680
2009-07-30,1128.25,23740
2009-07-31,1134.00,9090
2009-08-03,1173.50,5200
2009-08-04,1165.00,3030
2009-08-05,1175.00,2030
2009-08-06,1170.50,1150
2009-08-07,1184.50,910
2009-08-10,1170.50,1850
2009-08-11,1216.50,2520
2009-08-12,1216.00,1660
2009-08-13,1187.25,1770
2009-08-14,1100.00,500
2009-08-17,988.00,12980
2009-08-18,995.50,7890
2009-08-19,997.00,9520
2009-08-20,999.25,10280
2009-08-21,1023.00,12430
2009-08-24,1080.00,12720
2009-08-25,1091.00,13500
2009-08-26,1090.50,6320
2009-08-27,1114.25,7600
2009-08-28,1135.75,7640
2009-08-31,1100.00,1850
2009-09-01,1014.00,1860
2009-09-02,1009.25,700
2009-09-03,982.00,930
2009-09-04,961.00,440
2009-09-08,969.00,300
2009-09-09,961.50,370
2009-09-10,973.50,250
2009-09-11,984.50,540
2009-09-14,925.00,100
2009-09-15,960.00,136100
2009-09-16,950.50,92230
2009-09-17,953.00,77120
2009-09-18,941.00,58330
2009-09-21,913.50,71900
2009-09-22,922.00,76720
2009-09-23,920.50,63070
2009-09-24,919.50,67080
2009-09-25,926.00,51460
2009-09-28,919.50,50390
2009-09-29,917.00,64290
2009-09-30,927.00,81550
2009-10-01,918.00,76080
2009-10-13,992.13,
2009-10-14,994.63,
2009-10-15,982.25,
2009-10-16,978.75,
2009-10-18,978.38,
2009-10-19,1001.50,
2009-10-20,986.63,
2009-10-21,1007.13,
2009-10-22,1009.25,
2009-10-23,1010.13,
2009-10-25,1010.63,
2009-10-26,989.13,
2009-10-27,973.63,
2009-10-28,971.25,
2009-10-29,987.63,
2009-10-30,976.13,
2009-11-01,975.75,
2009-11-02,995.63,
2009-11-04,998.38,
2009-11-05,972.38,
2009-11-06,956.63,
2009-11-08,956.75,
2009-11-09,970.38,
2009-11-10,965.63,
2009-11-11,972.88,
2009-11-12,990.63,
2009-11-13,985.13,
2009-11-15,985.13,
2009-11-16,1008.63,
2009-11-17,1031.13,
2009-11-18,1029.13,
2009-11-19,1045.75,
2009-11-20,1044.88,
2009-11-22,1045.13,
2009-11-23,1038.63,
2009-11-24,1046.63,
2009-11-25,1048.00,
2009-11-27,1053.25,
2009-11-29,1053.50,
2009-11-30,1057.88,
2009-12-01,1058.13,
2009-12-02,1033.88,
2009-12-03,1048.38,
2009-12-04,1045.25,
2009-12-06,1045.25,
2009-12-07,1054.88,
2009-12-08,1043.63,
2009-12-09,1027.88,
2009-12-10,1029.63,
2009-12-11,1034.13,
2009-12-13,1034.25,
2009-12-14,1057.88,
2009-12-15,1054.63,
2009-12-16,1060.38,
2009-12-17,1028.75,
2009-12-18,1019.25,
2009-12-20,1019.38,
2009-12-21,1007.88,
2009-12-22,997.50,
2009-12-23,1007.38,
2009-12-24,1009.13,
2009-12-25,1009.00,
2009-12-28,1040.38,
2009-12-29,1045.13,
2009-12-30,1043.75,
2009-12-31,1049.25,
2010-01-01,1048.63,
2010-01-04,1058.13,
2010-01-05,1059.88,
2010-01-06,1058.13,
2010-01-07,1026.13,
2010-01-08,1019.38,
2010-01-11,1009.88,
2010-01-12,977.88,
2010-01-13,993.13,
2010-01-14,981.88,
2010-01-15,973.88,
2010-01-18,973.38,
2010-01-19,963.63,
2010-01-20,942.63,
2010-01-21,952.88,
2010-01-22,949.88,
2010-01-25,940.88,
2010-01-26,948.38,
2010-01-27,931.13,
2010-01-28,932.38,
2010-01-29,915.25,
2010-01-31,915.50,
2010-02-01,911.13,
2010-02-02,926.63,
2010-02-03,909.50,
2010-02-04,906.00,
2010-02-05,916.63,
2010-02-08,929.50,
2010-02-09,924.38,
2010-02-10,938.13,
2010-02-11,943.13,
2010-02-12,945.88,
2010-02-16,963.88,
2010-02-17,952.63,
2010-02-18,944.88,
2010-02-19,945.38,
2010-02-22,968.38,
2010-02-23,960.63,
2010-02-24,962.38,
2010-02-25,947.75,
2010-02-26,962.63,
2010-03-01,963.75,
2010-03-02,964.13,
2010-03-03,964.75,
2010-03-04,942.38,
2010-03-05,942.63,
2010-03-08,949.88,
2010-03-09,947.13,
2010-03-10,959.13,
2010-03-11,930.88,
2010-03-12,924.63,
2010-03-15,931.38,
2010-03-16,944.63,
2010-03-17,958.88,
2010-03-18,959.38,
2010-03-19,961.25,
2010-03-22,968.88,
2010-03-23,966.38,
2010-03-24,959.38,
2010-03-25,942.13,
2010-03-26,954.63,
2010-03-29,969.13,
2010-03-30,974.13,
2010-03-31,940.38,
2010-04-01,941.63,
2010-04-05,934.38,
2010-04-06,944.63,
2010-04-07,952.38,
2010-04-08,946.88,
2010-04-09,952.88,
2010-04-12,959.88,
2010-04-13,968.38,
2010-04-14,967.88,
2010-04-15,985.25,
2010-04-16,981.00,
2010-04-18,994.50,
2010-04-19,991.63,
2010-04-20,996.88,
2010-04-21,1005.88,
2010-04-22,1013.00,
2010-04-23,1008.75,
2010-04-25,1015.13,
2010-04-26,1007.38,
2010-04-27,991.25,
2010-04-28,994.63,
2010-04-29,998.00,
2010-04-30,999.75,
2010-05-03,985.63,
2010-05-04,987.38,
2010-05-05,978.63,
2010-05-06,952.25,
2010-05-07,961.13,
2010-05-09,959.25,
2010-05-10,961.88,
2010-05-11,965.13,
2010-05-12,964.50,
2010-05-13,964.38,
2010-05-14,952.63,
2010-05-16,954.88,
2010-05-17,944.38,
2010-05-18,936.63,
2010-05-19,944.75,
2010-05-20,943.50,
2010-05-21,940.88,
2010-05-23,942.38,
2010-05-24,940.50,
2010-05-25,935.63,
2010-05-26,943.88,
2010-05-27,954.38,
2010-05-28,942.63,
2010-05-31,940.88,
2010-06-01,931.88,
2010-06-02,935.75,
2010-06-03,956.25,
2010-06-04,934.88,
2010-06-06,931.88,
2010-06-07,932.88,
2010-06-08,928.50,
2010-06-09,945.63,
2010-06-10,935.13,
2010-06-11,945.38,
2010-06-13,948.38,
2010-06-14,950.63,
2010-06-15,952.13,
2010-06-16,957.38,
2010-06-17,945.25,
2010-06-18,950.38,
2010-06-21,955.63,
2010-06-22,957.38,
2010-06-23,945.13,
2010-06-24,940.00,
2010-06-25,942.50,
2010-06-28,946.38,
2010-06-29,933.00,
2010-06-30,934.38,
2010-07-01,935.88,
2010-07-02,945.25,
2010-07-04,945.63,
2010-07-05,941.63,
2010-07-06,942.88,
2010-07-07,969.75,
2010-07-08,981.38,
2010-07-09,995.88,
2010-07-11,995.25,
2010-07-12,997.75,
2010-07-13,997.25,
2010-07-14,994.50,
2010-07-15,1017.88,
2010-07-16,998.63,
2010-07-18,995.00,
2010-07-19,983.50,
2010-07-20,988.25,
2010-07-21,989.50,
2010-07-22,989.63,
2010-07-23,993.13,
2010-07-25,993.25,
2010-07-26,974.88,
2010-07-27,974.13,
2010-07-30,1013.88,
2010-08-01,1015.88,
2010-08-02,1014.88,
2010-08-03,1021.75,
2010-08-04,1030.75,
2010-08-05,1031.38,
2010-08-06,1040.25,
2010-08-08,1040.50,
2010-08-09,1032.88,
2010-08-10,1023.50,
2010-08-11,1017.88,
2010-08-12,1030.00,
2010-08-13,1043.88,
2010-08-15,1041.38,
2010-08-16,1033.50,
2010-08-17,1045.63,
2010-08-18,1036.63,
2010-08-19,1012.13,
2010-08-20,1004.38,
2010-08-22,1007.88,
2010-08-23,1004.88,
2010-08-24,1000.88,
2010-08-25,1002.88,
2010-08-26,1015.38,
2010-08-27,1027.13,
2010-08-29,1030.63,
2010-08-30,1014.13,
2010-08-31,1010.63,
2010-09-01,1004.63,
2010-09-02,1011.63,
2010-09-03,1035.38,
2010-09-05,1035.75,
2010-09-06,1034.38,
2010-09-07,1051.00,
2010-09-08,1051.50,
2010-09-09,1043.00,
2010-09-10,1032.88,
2010-09-12,1027.75,
2010-09-13,1032.38,
2010-09-14,1035.00,
2010-09-15,1044.88,
2010-09-16,1039.88,
2010-09-17,1069.88,
2010-09-19,1081.38,
2010-09-20,1083.75,
2010-09-21,1084.63,
2010-09-22,1090.38,
2010-09-23,1091.13,
2010-09-24,1123.75,
2010-09-26,1142.63,
2010-09-27,1126.13,
2010-09-28,1107.50,
2010-09-29,1098.63,
2010-09-30,1102.63,
2010-10-01,1055.38,
2010-10-03,1051.50,
2010-10-04,1052.13,
2010-10-05,1072.88,
2010-10-06,1062.13,
2010-10-07,1064.38,
2010-10-08,1135.50,
2010-10-10,1172.75,
2010-10-11,1165.13,
2010-10-12,1176.75,
2010-10-13,1180.00,
2010-10-14,1207.63,
2010-10-15,1194.50,
2010-10-17,1194.00,
2010-10-18,1196.13,
2010-10-19,1188.00,
2010-10-20,1230.13,
2010-10-21,1217.50,
2010-10-22,1210.88,
2010-10-24,1218.75,
2010-10-25,1229.63,
2010-10-26,1238.63,
2010-10-27,1234.25,
2010-10-28,1236.25,
2010-10-29,1232.50,
2010-10-31,1241.63,
2010-11-01,1239.38,
2010-11-02,1234.25,
2010-11-03,1239.13,
2010-11-04,1279.38,
2010-11-05,1282.88,
2010-11-08,1274.25,
2010-11-09,1327.13,
2010-11-10,1319.38,
2010-11-11,1339.63,
2010-11-12,1269.13,
2010-11-15,1288.25,
2010-11-16,1220.63,
2010-11-17,1204.75,
2010-11-18,1242.63,
2010-11-19,1201.13,
2010-11-22,1221.13,
2010-11-23,1238.13,
2010-11-24,1254.38,
2010-11-26,1239.38,
2010-11-29,1235.88,
2010-11-30,1245.88,
2010-12-01,1281.88,
2010-12-02,1278.63,
2010-12-03,1300.88,
2010-12-06,1286.25,
2010-12-07,1286.25,
2010-12-08,1293.63,
2010-12-09,1280.63,
2010-12-10,1272.63,
2010-12-12,1272.38,
2010-12-13,1300.38,
2010-12-14,1294.50,
2010-12-15,1306.63,
2010-12-16,1301.13,
2010-12-17,1309.13,
2010-12-20,1327.38,
2010-12-21,1337.13,
2010-12-22,1339.13,
2010-12-23,1360.63,
2010-12-24,1361.50,
2010-12-27,1384.50,
2010-12-28,1385.88,
2010-12-29,1376.88,
2010-12-30,1379.88,
2010-12-31,1403.88,
2011-01-03,1380.38,
2011-01-04,1371.63,
2011-01-05,1391.38,
2011-01-06,1376.38,
2011-01-07,1363.88,
2011-01-10,1381.38,
2011-01-11,1358.38,
2011-01-12,1417.13,
2011-01-13,1421.13,
2011-01-14,1423.88,
2011-01-17,1423.00,
2011-01-18,1415.13,
2011-01-19,1415.13,
2011-01-20,1413.13,
2011-01-21,1411.13,
2011-01-23,1412.63,
2011-01-24,1403.13,
2011-01-25,1372.88,
2011-01-26,1385.88,
2011-01-27,1399.88,
2011-01-28,1399.88,
2011-01-31,1410.88,
2011-02-01,1440.25,
2011-02-02,1444.88,
2011-02-03,1434.13,
2011-02-04,1433.88,
2011-02-07,1423.63,
2011-02-08,1435.38,
2011-02-09,1451.25,
2011-02-10,1430.38,
2011-02-11,1414.88,
2011-02-14,1404.88,
2011-02-15,1368.63,
2011-02-16,1365.13,
2011-02-17,1416.75,
2011-02-18,1376.00,
2011-02-22,1310.88,
2011-02-23,1333.13,
2011-02-24,1328.63,
2011-02-25,1372.38,
2011-02-28,1365.88,
2011-03-01,1373.38,
2011-03-02,1393.13,
2011-03-03,1409.00,
2011-03-04,1414.63,
2011-03-07,1394.38,
2011-03-08,1381.38,
2011-03-09,1349.13,
2011-03-10,1353.38,
2011-03-11,1335.38,
2011-03-13,1329.25,
2011-03-14,1340.75,
2011-03-15,1280.13,
2011-03-16,1293.63,
2011-03-17,1338.50,
2011-03-18,1362.50,
2011-03-20,1371.25,
2011-03-21,1359.75,
2011-03-22,1363.63,
2011-03-23,1348.88,
2011-03-24,1359.25,
2011-03-25,1358.50,
2011-03-27,1359.38,
2011-03-28,1343.38,
2011-03-29,1363.63,
2011-03-30,1374.00,
2011-03-31,1416.63,
2011-04-01,1393.88,
2011-04-03,1399.50,
2011-04-04,1385.38,
2011-04-05,1375.38,
2011-04-06,1377.25,
2011-04-07,1365.13,
2011-04-08,1391.63,
2011-04-10,1405.25,
2011-04-11,1362.75,
2011-04-12,1330.38,
2011-04-13,1332.88,
2011-04-14,1334.25,
2011-04-15,1331.88,
2011-04-17,1338.00,
2011-04-18,1357.13,
2011-04-19,1354.25,
2011-04-20,1372.38,
2011-04-21,1389.63,
2011-04-22,1390.13,
2011-04-24,1396.75,
2011-04-25,1396.13,
2011-04-26,1389.13,
2011-04-27,1390.63,
2011-04-28,1348.75,
2011-04-29,1394.88,
2011-05-01,1388.00,
2011-05-02,1392.25,
2011-05-03,1363.13,
2011-05-04,1348.88,
2011-05-05,1323.63,
2011-05-06,1327.75,
2011-05-08,1331.25,
2011-05-09,1333.13,
2011-05-10,1340.75,
2011-05-11,1333.38,
2011-05-12,1344.38,
2011-05-13,1331.13,
2011-05-15,1335.00,
2011-05-16,1323.25,
2011-05-17,1342.63,
2011-05-18,1375.88,
2011-05-19,1377.75,
2011-05-20,1378.88,
2011-05-22,1389.63,
2011-05-23,1373.38,
2011-05-24,1376.88,
2011-05-25,1379.50,
2011-05-26,1390.63,
2011-05-27,1378.63,
2011-05-30,1379.13,
2011-05-31,1382.38,
2011-06-01,1385.13,
2011-06-02,1406.00,
2011-06-03,1413.88,
2011-06-05,1413.63,
2011-06-06,1384.13,
2011-06-07,1396.38,
2011-06-08,1403.00,
2011-06-09,1396.38,
2011-06-10,1383.13,
2011-06-12,1385.38,
2011-06-13,1382.00,
2011-06-14,1368.75,
2011-06-15,1370.75,
2011-06-16,1351.25,
2011-06-17,1331.75,
2011-06-19,1334.25,
2011-06-20,1339.63,
2011-06-21,1350.75,
2011-06-22,1329.38,
2011-06-23,1318.88,
2011-06-24,1318.38,
2011-06-26,1312.00,
2011-06-27,1325.75,
2011-06-28,1331.38,
2011-06-29,1326.88,
2011-06-30,1303.75,
2011-07-01,1315.13,
2011-07-04,1318.63,
2011-07-05,1321.50,
2011-07-06,1322.88,
2011-07-07,1341.88,
2011-07-08,1346.00,
2011-07-10,1352.38,
2011-07-11,1347.25,
2011-07-12,1354.25,
2011-07-13,1376.50,
2011-07-14,1379.88,
2011-07-15,1386.63,
2011-07-17,1379.50,
2011-07-18,1387.00,
2011-07-19,1386.50,
2011-07-20,1373.38,
2011-07-21,1380.13,
2011-07-22,1377.88,
2011-07-24,1372.50,
2011-07-25,1364.63,
2011-07-26,1382.38,
2011-07-27,1368.88,
2011-07-28,1361.38,
2011-07-29,1346.25,
2011-07-31,1352.75,
2011-08-01,1358.63,
2011-08-02,1368.50,
2011-08-03,1360.63,
2011-08-04,1331.75,
2011-08-05,1325.63,
2011-08-07,1318.88,
2011-08-08,1298.13,
2011-08-09,1306.38,
2011-08-10,1294.50,
2011-08-11,1333.38,
2011-08-12,1326.75,
2011-08-14,1334.75,
2011-08-15,1342.50,
2011-08-16,1342.63,
2011-08-17,1358.50,
2011-08-18,1350.25,
2011-08-19,1358.25,
2011-08-21,1365.75,
2011-08-22,1380.13,
2011-08-23,1389.25,
2011-08-24,1383.13,
2011-08-25,1384.25,
2011-08-26,1416.13,
2011-08-28,1422.50,
2011-08-29,1445.13,
2011-08-30,1449.88,
2011-08-31,1455.13,
2011-09-01,1438.63,
2011-09-02,1446.38,
2011-09-05,1428.63,
2011-09-06,1423.75,
2011-09-07,1420.38,
2011-09-08,1416.63,
2011-09-09,1425.63,
2011-09-11,1428.88,
2011-09-12,1400.75,
2011-09-13,1392.50,
2011-09-14,1385.50,
2011-09-15,1359.88,
2011-09-16,1357.38,
2011-09-18,1354.50,
2011-09-19,1343.38,
2011-09-20,1335.75,
2011-09-21,1315.88,
2011-09-22,1284.38,
2011-09-23,1258.13,
2011-09-25,1261.38,
2011-09-26,1261.75,
2011-09-27,1255.63,
2011-09-28,1214.13,
2011-09-29,1231.38,
2011-09-30,1175.13,
2011-10-02,1175.38,
2011-10-03,1170.88,
2011-10-04,1166.50,
2011-10-05,1164.63,
2011-10-06,1159.25,
